objectid,agency,comments,active,mapmethod,datecurrent,uniquefireidentifier,fireyear,incidentname,pooownerunit,perimeterdatetime,gisacres,complexname,firecode,complexparentirwinid,pooresponsibleunit,state,inciwebid,localincidentidentifier,irwinid,incomplex,complexfirecode,mergeid,latest,modifiedon,createdon,SHAPE_Length,SHAPE_Area
296,USFS,Event Standard Perims,N,Mixed Methods,2019/07/17 00:00:00,2019-CASNF-000669,2019,FISH,CASNF,2019/07/16 20:06:00,87.22657355, ,MFN7, ,CASNF,CA,6440,000669,{AF8F0DD4-C920-4FB3-B724-F1D67418162E},N, , ,N,2019/07/18 11:08:55,2019/07/17 12:42:25,0.0262691166271366,3.58563939726445e-05
297,USFS, ,N,Infrared Image,2019/09/10 00:00:00,2019-CASHF-001217,2019,RAMSHORN,CASHF,2019/09/09 21:24:59,279.94942402, , , ,CASHF,CA,6370,001217,{55564A5F-7024-4379-AAD1-B3156CAA936E},N, , ,N,2019/09/10 12:03:32,2019/09/10 12:03:32,0.0603107767373149,0.000121538229735988
298,USFS, ,N,Infrared Image,2019/07/30 00:00:00,2019-CAKNF-005781,2019,TREE,CAKNF,2019/07/30 00:45:00,100.12849309, ,MH2Y, ,CAKNF,CA,6465,005781,{5FBA6BE9-34B8-44C3-A104-E2167EF310AB},N, , ,Y,2019/07/30 11:10:43,2019/07/30 11:10:43,0.0282580957937939,4.39550279066312e-05
299,USFS, ,N,Infrared Image,2019/07/30 00:00:00,2019-CAKNF-005782,2019,COMMUNITY,CAKNF,2019/07/30 00:30:00,12.05730302, ,MH20, ,CAKNF,CA,6466,005782,{80AA28F6-5F53-49F5-96C4-A9349F34C93C},N, , ,Y,2019/07/30 11:10:43,2019/07/30 11:10:43,0.0118259690222103,5.2939673424859e-06
300,State Agency, ,N,Infrared Image,2019/09/10 00:00:00,2019-CATGU-009386,2019,RED BANK,CATGU,2019/09/06 22:12:59,7099.53595058, ,MQ9E, ,CATGU,CA, ,009386,{CC70F3A6-0402-4CAC-9054-8B160525E251},N, , ,N,2019/09/10 12:03:32,2019/09/10 12:03:32,0.562536193583284,0.00303922740307918
301,DNRC, ,N,Infrared Image,2019/07/30 00:00:00,2019-MTCES-000097,2019,North Hills,MTBUD,2019/07/30 01:33:00,4671.58259893, ,MHW7, ,MTCES,MT,6464,000097,{8C208700-F26F-4AD8-8A89-C6D94DA8159F},N, , ,N,2019/07/31 11:42:15,2019/07/30 11:10:42,0.779294334029172,0.00222646771913568
302,BLM,WFDSS,N,Hand Sketch,2019/06/17 00:00:00,2019-AKGAD-000218,2019,North River,AKADD,2019/06/12 14:45:00,1368.57196774, ,L987, ,AKGAD,AK, ,000218,{DE7F7137-3514-4B13-8665-405EE4E748CC},N, , ,N,2019/06/17 13:17:35,2019/06/17 10:44:24,0.202066624966489,0.00106257756635522
303,BLM,WFDSS,N,Hand Sketch,2019/06/14 00:00:00,2019-AKGAD-000224,2019,Kuyukutuk River,AKADD,2019/06/12 14:45:00,1772.9281678, ,MAA8, ,AKGAD,AK, ,000224,{B3DBFAAC-4026-4467-B0D6-8235EAECFB1B},N, , ,N,2019/06/18 10:18:32,2019/06/14 16:26:33,0.230886484834238,0.00122953855543631
304,USFS,WFDSS,N,Hand Sketch,2019/06/10 00:00:00,2019-AZCOF-000198,2019,Maroon,AZCOF,2019/06/03 06:59:59,8608.23566514, ,L9DE, ,AZCOF,AZ,6352,000198,{3D952AEA-2E89-4489-920D-BC36566CC2B0},N, , ,Y,2019/06/18 10:18:45,2019/06/10 12:11:37,0.38468836997028,0.00345263561525101
305,BLM,WFDSS,N,Infrared Image,2019/07/19 00:00:00,2019-AKGAD-000218,2019,North River,AKADD,2019/07/12 11:29:59,91275.2773481, ,L987, ,AKGAD,AK, ,000218,{DE7F7137-3514-4B13-8665-405EE4E748CC},N, , ,N,2019/07/19 12:41:20,2019/07/19 12:41:20,3.75938228975607,0.0708396767687638
306,USFS,WFDSS,N,Hand Sketch,2019/10/08 00:00:00,2019-NMCIF-000199,2019,Triple Nickle,NMCIF,2019/08/30 18:00:00,8058.63598553, ,MNB3, ,NMCIF,NM,6531,000199,{9EF373BE-A6BE-47EB-83C3-1F513320C8EC},N, , ,Y,2019/10/08 10:55:03,2019/10/08 10:55:03,0.248255842826983,0.00323300808565057
307,DVF,Pulled from EGP REST Service,N,Mixed Methods,2019/06/28 05:05:36,2019-AKFAS-911319,2019,Shovel Creek,AKAKS,2019/06/28 00:25:38,2307.38281258, ,MBS4, ,AKFAS,AK, ,911319,{9155A802-F466-4D32-AFA3-F0B2D823B2EB},N, , ,N,2019/07/01 13:35:50,2019/06/28 11:43:50,0.191406373429082,0.00177446992206065
308,USFS, ,N,Infrared Image,2019/07/10 00:00:00,2019-NMSNF-000250,2019,Naranjo,NMSNF,2019/07/10 00:53:59,699.90389067, ,MC9D, ,NMSNF,NM, ,000250,{A887CF9D-CB2F-4CC8-9499-79730B6F8FF7},N, , ,N,2019/07/10 11:24:50,2019/07/10 11:24:50,0.13601600900635,0.000283679740195322
309,DVF,"Pulled from EGP REST Service; Perimeter updated using Sentinel-2 imagery; submitted by DOF",N,Image Interpretation,2019/07/18 05:06:16,2019-AKSWS-904174,2019,Old Grouch Top,AKAKS,2019/07/17 21:13:33,307968.60852, ,MCS3, ,AKSWS,AK, ,904174,{B8D9BDC9-4E15-4D16-8168-C77BDCAC01E7},N, , ,N,2019/11/25 11:35:40,2019/07/18 11:08:54,7.86973947153089,0.221530279932364
310,BLM,"Pulled from EGP REST Service; Perimeter digitized using Sentinel 2 image collected 7/25",N,Remote Sensing Derived,2019/07/29 11:12:09,2019-AKUYD-000681,2019,Old John,AKARR,2019/07/28 14:20:36,131.21876017, ,MHE2,,AKUYD,AK, ,000681,{F81DE09E-C957-40DD-9257-69B264D2A822},N, , ,N,2019/09/09 14:28:09,2019/07/29 12:16:13,0.0447238357733664,0.000114441770311542
311,USFS, ,N,Infrared Image,2019/08/07 00:00:00,2019-MTLNF-001232,2019,Beeskove,MTLNF,2019/08/07 01:50:59,379.93014628, ,MJE6, ,MTLNF,MT,6458,001232,{A1A6C299-6BF7-4808-A552-3C2FF5494DCD},N, , ,N,2019/08/08 11:28:19,2019/08/07 12:40:01,0.362432174264468,0.000181707518990623
312,FS,Pulled from EGP REST Service,N,Mixed Methods,2019/06/18 05:05:16,2019-AZTNF-000579,2019,Woodbury,AZTNF,2019/06/18 10:12:54,40490.8170922, ,L951, ,AZTNF,AZ,6382,000579,{852CA751-B8AB-4D83-9B1D-8D4C4924472B},N, , ,N,2019/06/21 10:42:58,2019/06/18 10:14:38,1.65012743878204,0.0158899539655113
313,USFS, ,N,Infrared Image,2019/06/18 00:00:00,2019-AZTNF-000579,2019,Woodbury,AZTNF,2019/06/17 22:20:00,40459.0172363, ,L951, ,AZTNF,AZ,6382,000579,{852CA751-B8AB-4D83-9B1D-8D4C4924472B},N, , ,N,2019/06/18 10:14:38,2019/06/18 10:14:38,1.6501274365523,0.0158899539426986
314,USFS,WFDSS,N,GPS-Flight,2019/06/18 00:00:00,2019-AZCNF-000258,2019,SAUCITO,AZCNF,2019/06/14 11:00:00,127.66997745, ,MAE9, ,AZCNF,AZ, ,000258,{EB336206-CABB-40C9-B5DA-27A853172F93},N, , ,Y,2019/06/18 10:14:38,2019/06/18 10:14:38,0.0286768390348442,4.90057161257285e-05
315,USFS,WFDSS,N,GPS-Flight,2019/06/18 00:00:00,2019-AZCNF-000252,2019,HELLS GATE,AZCNF,2019/06/14 11:50:00,305.55216931, ,L992, ,AZCNF,AZ, ,000252,{6C5F50D6-2A60-4038-81F6-FE26FDC13624},N, , ,Y,2019/06/18 10:14:38,2019/06/18 10:14:38,0.0437566811833527,0.000117381569613666
316,BLM,"Pulled from EGP REST Service; Perimeter submitted by NPS; digitized using Sentinel-2 Imagery",N,Image Interpretation,2019/06/25 05:05:35,2019-AKGAD-000307,2019,Noatak River,AKNOP,2019/06/25 00:01:19,289.46885489, ,MBL8, ,AKGAD,AK, ,000307,{A48D0782-C231-4DC1-91AE-A3CB2A27F3E6},N, , ,N,2019/07/29 12:16:13,2019/06/25 10:56:21,0.0808157350550246,0.000248603363319961
317,DVF,"Pulled from EGP REST Service; Fire perimeter submitted by SWS",N,Image Interpretation,2019/06/17 11:43:42,2019-AKSWS-904169,2019,Mt Hurst,AKAKS,2019/06/11 18:12:07,375.30726456, , , ,AKSWS,AK, ,000169,{E249C889-06C4-45E7-8365-10C34703BEE6},N, , ,Y,2019/06/26 08:30:46,2019/06/17 13:17:01,0.115915729972937,0.000269106689389989
318,BLM,"Pulled from EGP REST Service;  ​​​Sentinel 2 Imagery",N,Remote Sensing Derived,2019/06/24 10:06:05,2019-AKGAD-000304,2019,North Fork Buckland River 1,AKADD,2019/06/24 15:49:27,1.05672556, ,MBL3, ,AKGAD,AK, ,000304,{84610E43-21FB-44CA-886A-97E53D31E507},N, , ,Y,2019/06/26 08:30:46,2019/06/24 15:06:01,0.00540825652774199,8.38195866135166e-07
319,C&L,WFDSS,N,GPS-Flight,2019/08/05 00:00:00,2019-MTLG55-000103,2019,Ridgetop,MTLED,2019/08/03 15:59:59,11127.9716342, ,MJ22, ,MTLG55,MT, ,000103,{BDFF81B5-02FD-44A6-848E-418B8FAC3FD1},N, , ,Y,2019/08/07 08:03:40,2019/08/05 12:26:30,0.398527522810359,0.00537486761320546
320,USFS,Event Standard Perims,N,Mixed Methods,2019/06/17 00:00:00,2019-NMGNF-000178,2019,Elk,NMGNF,2019/06/15 18:04:00,1817.13253101, ,L936, ,NMGNF,NM,6379,000178,{917FD9EC-ACAE-4D9B-9934-57ABE27B564B},N, , ,N,2019/06/18 10:16:29,2019/06/17 10:44:24,0.139963077099782,0.000717579504196257
321,BLM,"Pulled from EGP REST Service; ESTIMATED: Fire extent estimated using VIIRS Fire RGB imagery",N,Image Interpretation,2019/07/08 05:05:41,2019-AKUYD-000262,2019,Black River,AKEID,2019/07/07 19:55:36,32659.2812578, ,MA8Q, ,AKUYD,AK, ,000262,{35C99EB2-11E7-46E7-9FCE-CB72DCD67C8E},N, , ,N,2019/09/10 09:15:10,2019/07/08 10:52:28,2.59290253939718,0.0261561893766884
322,BLM,"Pulled from EGP REST Service;  Perimeter from detection flight",N,GPS-Flight,2019/06/24 10:05:59,2019-AKUYD-000337,2019,Hadweenzic River,AKYFR,2019/06/24 15:35:56,3946.35875497, ,MBY1, ,AKUYD,AK, ,000337,{D293B627-93D5-47FF-B516-01EDCDD647F9},N, , ,N,2019/06/26 10:56:51,2019/06/24 15:06:01,0.317311360709641,0.0032310296064776
323,USFS,WFDSS,N,Other,2019/06/14 00:00:00,2019-AZASF-000204,2019,Deer,AZASF,2019/06/12 15:59:59,1906.36478815, ,L9T8, ,AZASF,AZ, ,000204,{81E3EA70-EE0E-4899-9ED6-9387BC122085},N, , ,Y,2019/06/18 10:18:16,2019/06/14 16:26:33,0.150309053692789,0.000750443015078861
324,NPS,WFDSS,N,GPS-Walked/ Driven,2019/10/08 00:00:00,2019-NYGAP-000004,2019,PAERDEGAT,NYGAP,2019/09/29 12:00:00,0.37956242, ,MT6M, ,NYGAP,NY, ,000004,{811E5E21-49C0-4847-AC25-F7D25B116594},N, , ,Y,2019/10/08 10:55:03,2019/10/08 10:55:03,0.00306138572058465,1.634807593112e-07
325,USFS, ,N,Infrared Image,2019/10/08 00:00:00,2019-CORGF-001388,2019,Decker,CORGF,2019/10/07 21:46:59,6481.70312522, ,MR8R, ,CORGF,CO,6592,001388,{5A6B5A9F-35CF-4F34-8C66-08F37083B54D},N, , ,N,2019/10/09 11:12:14,2019/10/08 10:55:03,1.22022259654357,0.00270825823486406
326,BIA,WFDSS,N,GPS-Flight,2019/06/26 00:00:00,2019-AZSCA-000792,2019,Gap,AZSCA,2019/06/25 18:00:00,12825.4447733, ,MB5D, ,AZSCA,AZ, ,000792,{395D4FFB-B109-474E-B788-1D1F31ED8FCA},N, , ,N,2019/06/27 12:36:25,2019/06/26 11:22:14,0.376533497605205,0.0050219509458647
327,USFS, ,N,Infrared Image,2019/10/01 00:00:00,2019-CORGF-001388,2019,Decker,CORGF,2019/09/30 22:15:00,2206.769449, ,MR8R, ,CORGF,CO,6592,001388,{5A6B5A9F-35CF-4F34-8C66-08F37083B54D},N, , ,N,2019/10/02 10:59:12,2019/10/01 11:02:19,0.604313295095161,0.000921806789650375
328,USFS, ,N,Infrared Image,2019/06/24 00:00:00,2019-NMLNF-000249,2019,PINE LODGE,NMLNF,2019/06/23 01:50:00,5998.20321808, ,MBA5, ,NMLNF,NM,6397,000249,{1F1E8B82-4864-4884-9737-FE108D1ADCEC},N, , ,N,2019/06/24 14:20:02,2019/06/24 14:20:02,0.44967636233458,0.00236075466086039
329,DVF,"Pulled from EGP REST Service; Perimeter submitted by DOF",N,Image Interpretation,2019/06/28 05:05:28,2019-AKSWS-904351,2019,Page Mountain,AKAKS,2019/06/27 09:42:38,51.50587233, , , ,AKSWS,AK, ,904351,{7CAF0A52-58A7-48B9-BF30-2649B1A6A420},N, , ,N,2019/09/10 09:33:43,2019/06/28 11:43:50,0.0257652066562085,3.73177952789133e-05
330,USFS,Event Standard Perims,N,GPS-Flight,2019/06/10 00:00:00,2019-AZTNF-000566,2019,Mountain,AZTNF,2019/06/09 09:59:59,7264.57852587, ,L94J, ,AZTNF,AZ,6375,000566,{44616BEF-FACD-474A-8941-62E18B8935B7},N, , ,N,2019/06/18 10:18:59,2019/06/10 12:11:37,0.345011907822162,0.00286538526575728
331,USFS,WFDSS,N,GPS-Walked/ Driven,2019/06/27 00:00:00,2019-CAPNF-000576,2019,Meadow,CAPNF,2019/06/19 00:00:00,46.77555224, , , ,CAPNF,CA, ,000576,{960AED2C-0FED-44B6-BC0C-F6FB5A40DB4A},N, , ,Y,2019/06/27 12:36:03,2019/06/27 12:36:03,0.0270336171872678,1.99579010488929e-05
332,USFS,WFDSS,N,Mixed Methods,2019/06/27 00:00:00,2019-CASICC-000373,2019,TRESTLE,CAFWR,2019/06/05 12:00:00,0.53890616, ,L90C, ,CASICC,CA, ,000373,{C8398681-798A-41AC-A9A0-398E391FD4A4},N, , ,Y,2019/06/27 12:36:03,2019/06/27 12:36:03,0.00302585024571078,2.22258713091592e-07
333,DVF,"Pulled from EGP REST Service;  Photo rectified perimeter submitted by AK State Forestry",N,Image Interpretation,2019/06/18 10:05:26,2019-AKSWS-904243,2019,Scow Harry Creek,AKAKS,2019/06/18 15:28:23,23.45187533, ,MAR0, ,AKSWS,AK, ,904243,{6D014039-E2D0-4DE8-AD69-2130029D4D93},N, , ,Y,2019/09/10 09:33:43,2019/06/19 11:23:05,0.0205037858559829,1.69183990972779e-05
334,BLM,"Pulled from EGP REST Service;  Sentinel 2",N,Remote Sensing Derived,2019/06/24 10:06:07,2019-AKTAD-000182,2019,Gates,AKCYD,2019/06/24 15:49:30,19.73376014, ,L93W, ,AKTAD,AK, ,000182,{0514D29A-B420-49C0-BDD8-D6E417B791AC},N, , ,Y,2019/06/26 08:30:46,2019/06/24 15:06:01,0.0208798019212486,1.57633335179017e-05
335,DVF,"Pulled from EGP REST Service; Perimeter submitted by DOF",N,Image Interpretation,2019/06/28 05:05:33,2019-AKSWS-904352,2019,Hurst Creek,AKAKS,2019/06/27 09:42:41,3125.9442008, ,MCR5, ,AKSWS,AK, ,904352,{F3E79C8F-E1E3-4224-9131-DDC8F39A6F02},N, , ,N,2019/09/10 09:33:43,2019/06/28 11:43:50,0.24224879350766,0.00223992474549409
336,BLM,"Pulled from EGP REST Service; Perimeter obtained from Landsat 8",N,Image Interpretation,2019/07/08 05:05:29,2019-AKUYD-000392,2019,Biederman Bluff,AKYCP,2019/07/07 12:48:05,393.05228708, ,MB8Q, ,AKUYD,AK, ,000392,{935C9D65-3354-45BA-92E2-D4152F14F165},N, , ,N,2019/09/10 09:15:10,2019/07/08 10:52:28,0.123633583743627,0.000307115006644234
337,BLM,Pulled from EGP REST Service,N,Mixed Methods,2019/07/11 10:06:01,2019-IDBOD-000374,2019,BIGMORE,IDBOD,2019/07/11 09:49:58,3.55399641, ,MDT4, ,IDBOD,ID, ,000374,{C5B4DD3F-5B3F-4AC4-86F1-979E83DBA2AF},N, , ,Y,2019/09/09 12:29:19,2019/07/11 13:43:30,0.00643538508963343,1.59387846419311e-06
338,BLM,"Pulled from EGP REST Service; Perimeter digitized using Sentinel-2 imagery",N,Image Interpretation,2019/06/27 05:05:31,2019-AKGAD-000271,2019,Kugruk River 2,AKVLN,2019/06/26 14:14:37,130.87890346, ,MBC4, ,AKGAD,AK, ,000271,{953D864D-0FA6-4499-8482-C603754CDAF3},N, , ,Y,2019/07/01 14:27:50,2019/06/27 11:24:35,0.053524255640763,0.000104327196978387
339,BLM,"Pulled from EGP REST Service; Perimeter updated using Sentinel-2 imagery",N,Image Interpretation,2019/08/21 05:06:23,2019-AKTAD-000597,2019,Melozitna River,AKCYD,2019/08/20 12:57:14,5557.1290099, ,MF09, ,AKTAD,AK, ,000597,{C6CF3F0F-F040-4C84-9B9A-CB1187EB2D48},N, , ,N,2019/09/09 15:12:55,2019/08/21 11:36:59,0.915889646989973,0.00436014104746028
340,BLM,"Pulled from EGP REST Service;  VIIRS imagery",N,Remote Sensing Derived,2019/06/19 10:05:33,2019-AKUYD-000262,2019,Black River,AKEID,2019/06/19 15:35:03,148.65515279, ,MA8Q, ,AKUYD,AK, ,000262,{35C99EB2-11E7-46E7-9FCE-CB72DCD67C8E},N, , ,N,2019/06/26 08:30:46,2019/06/19 11:23:07,0.0561807102303317,0.000119176203613783
341,BLM,"Pulled from EGP REST Service; Perimeter updated using Sentinel-2 imagery",N,Image Interpretation,2019/06/27 05:05:33,2019-AKGAD-000218,2019,North River,AKADD,2019/06/26 14:14:50,69629.8389672, ,L987, ,AKGAD,AK, ,000218,{DE7F7137-3514-4B13-8665-405EE4E748CC},N, , ,N,2019/07/01 14:27:50,2019/06/27 11:24:35,3.09797024114733,0.0540401135169989
342,USFS, ,N,Infrared Image,2019/06/24 00:00:00,2019-NMLNF-000249,2019,PINE LODGE,NMLNF,2019/06/21 22:02:00,3001.39990374, ,MBA5, ,NMLNF,NM,6397,000249,{1F1E8B82-4864-4884-9737-FE108D1ADCEC},N, , ,N,2019/06/24 14:20:02,2019/06/24 14:20:02,0.292105581030766,0.00118122156225504
343,USFS,Event Standard Perims,N,Mixed Methods,2019/06/19 00:00:00,2019-CAINF-000903,2019,JORDAN,CAINF,2019/06/18 00:00:00,590.64362034, ,L973, ,CAINF,CA,6384,000903,{92B298F6-8D26-4A12-A53B-B2BAF83A5821},N, , ,Y,2019/06/19 11:23:05,2019/06/19 11:23:05,0.112983575012487,0.000239686556621417
344,USA,WFDSS,N,GPS-Walked/ Driven,2019/07/19 00:00:00,2019-AZFHQ-000384,2019,BUFFALO CORRAL,AZFHQ,2019/07/16 16:30:00,1175.27985818, ,MFA2, ,AZFHQ,AZ, ,000384,{444AD575-C2EB-4A5D-9710-18E6EA6FED44},N, , ,Y,2019/07/19 12:41:20,2019/07/19 12:41:20,0.109501882143938,0.000451870012440719
345,USFS, ,N,Infrared Image,2019/06/19 00:00:00,2019-AZTNF-000579,2019,Woodbury,AZTNF,2019/06/18 22:41:00,44353.0179255, ,L951, ,AZTNF,AZ,6382,000579,{852CA751-B8AB-4D83-9B1D-8D4C4924472B},N, , ,N,2019/06/19 11:41:01,2019/06/19 11:23:05,1.90164489581852,0.0174194474547882
346,USFS, ,N,Infrared Image,2019/06/21 00:00:00,2019-NMLNF-000249,2019,PINE LODGE,NMLNF,2019/06/21 00:49:59,701.79066264, ,MBA5, ,NMLNF,NM,6397,000249,{1F1E8B82-4864-4884-9737-FE108D1ADCEC},N, , ,N,2019/06/24 14:20:24,2019/06/21 10:42:15,0.145693266690992,0.000276153677604848
347,NPS,WFDSS,N,GPS-Flight,2019/06/27 00:00:00,2019-FLEVP-019031,2019,VULTURE HAMMOCK,FLEVP,2019/05/04 09:59:59,0.46950462, ,L8TE, ,FLEVP,FL, ,019031,{F58E6BDA-D165-424F-B66C-5E33779B8A99},N, , ,Y,2019/06/27 12:36:03,2019/06/27 12:36:03,0.00181559795820836,1.70944163379631e-07
348,FWS,WFDSS,N,Mixed Methods,2019/06/27 00:00:00,2019-CAKRR-000676,2019,REFUGE,CAKRR,2019/06/01 12:00:00,3344.49763222, ,L807, ,CAKRR,CA, ,000676,{DD2B053D-B6D6-49C7-A077-A5ED37669C80},N, , ,Y,2019/06/27 12:36:03,2019/06/27 12:36:03,0.202813995378035,0.00134796507075545
349,DVF,WFDSS,N,Hand Sketch,2019/06/17 00:00:00,2019-AKKKS-903181,2019,Swan Lake,AKKNR,2019/06/16 00:00:00,12781.6842497, ,L92Q, ,AKKKS,AK,6387,903181,{836450FA-2D41-41A0-B38F-5A4B17766214},N, , ,N,2019/06/19 11:23:05,2019/06/17 10:44:24,0.961204370831568,0.00847898859144458
350,USFS,WFDSS,N,Hand Sketch,2019/06/27 00:00:00,2019-AZASF-000086,2019,Benton,AZASF,2019/04/24 13:44:59,0.2278634, , , ,AZASF,AZ, ,000086,{ED7DCA4E-45A4-41C2-A53F-A8361C05B356},N, , ,Y,2019/06/27 12:36:03,2019/06/27 12:36:03,0.00129370507899901,8.99873998207289e-08
351,USFS,WFDSS,N,Infrared Image,2019/06/25 00:00:00,2019-CAMNF-000241,2019,EAST,CAMNF,2019/06/19 19:20:00,168.79086425, ,MA9X, ,CAMNF,CA,6394,000241,{9BD7AEC1-483D-457D-9EC8-E10E73BC0F20},N, , ,N,2019/09/09 12:20:05,2019/06/25 12:09:09,0.0404287237378989,7.21244188242413e-05
352,DVF, ,N,Mixed Methods,2019/07/01 00:00:00,2019-AKKKS-903181,2019,Swan Lake,AKKNR,2019/07/01 04:30:00,70870.7846338, ,L92Q, ,AKKKS,AK,6387,903181,{836450FA-2D41-41A0-B38F-5A4B17766214},N, , ,N,2019/07/02 10:36:01,2019/07/01 12:33:13,1.92086804842723,0.0470091682555927
353,BLM,Pulled from EGP REST Service,N,GPS-Walked/Driven,2019/07/11 05:05:33,2019-IDTFD-000057,2019,Black Mesa,IDTFD,2019/07/10 13:29:47,0.61996637, ,MB40, ,IDTFD,ID, ,000057,{3584BE05-5179-4432-9F83-BA37ECD0D109},N, , ,N,2019/07/11 13:43:30,2019/07/11 13:43:30,0.00224977978160627,2.76564646616784e-07
354,BLM,"Pulled from EGP REST Service;  Sentinel 2 imagery with heavy cloud cover on the northeast portion",N,Remote Sensing Derived,2019/06/24 10:06:02,2019-AKUYD-000247,2019,Waterfall Creek,AKDYN,2019/06/24 15:49:27,229.11327932, ,MAX9, ,AKUYD,AK, ,000247,{DF4AB8B9-88DC-478E-AC8E-E33D1FE691FC},N, , ,N,2019/08/27 10:45:23,2019/06/24 15:06:01,0.0740021916297766,0.000178564394172023
355,DVF,"Pulled from EGP REST Service; ESTIMATED: Fire extent estimated using VIIRS Fire Color RGB",N,Image Interpretation,2019/08/25 05:05:23,2019-AKSWS-904750,2019,Offal Beach,AKAKS,2019/08/24 11:12:13,982.10580848, ,MM6V, ,AKSWS,AK, ,904750,{F4405B97-64ED-4F20-B762-977FED08EF3A},N, , ,N,2019/09/10 09:33:43,2019/08/26 10:45:04,0.0936188074726569,0.000589131130710831
356,BLM,Pulled from EGP REST Service,N,Hand Sketch,2019/07/03 05:05:41,2019-AKMID-000390,2019,Beaver,AKFWQ,2019/07/02 13:20:47,3745.70944175, ,MB79, ,AKMID,AK, ,000390,{831A7AAA-5DA6-4E52-BFAF-2E0E0C502A78},N, , ,N,2019/07/05 11:47:32,2019/07/03 11:49:11,0.368934098823869,0.00285421337333069
357,BLM,"Pulled from EGP REST Service; Perimeter digitized using Sentinel-2 imagery; submitted by NPS",N,Image Interpretation,2019/07/03 05:05:39,2019-AKUYD-000392,2019,Biederman Bluff,AKYCP,2019/07/02 13:20:43,207.54526481, ,MB8Q, ,AKUYD,AK, ,000392,{935C9D65-3354-45BA-92E2-D4152F14F165},N, , ,N,2019/09/10 09:15:10,2019/07/03 11:49:11,0.0730418808770027,0.000162157473946305
358,USFS,WFDSS,N,Mixed Methods,2019/07/19 00:00:00,2019-COSJF-000441,2019,441,COSJF,2019/07/18 15:30:00,294.6070895, ,MF5F, ,COSJF,CO,6442,000441,{CAE2D6E7-5209-4520-BE54-8A6D382B5A4D},N, , ,Y,2019/08/08 11:40:20,2019/07/19 12:41:20,0.0639520444167382,0.000121262183190274
359,BLM,"Pulled from EGP REST Service; Estimated from VIIRS",N,Other,2019/08/02 05:05:56,2019-AKUYD-000367,2019,Frozen Calf,AKARR,2019/08/01 21:17:13,238988.807664,Chalkyitsik Complex,MB2L,{4E3207C5-B302-4ED4-9D08-2BD627FD7928},AKUYD,AK, ,000367,{5D7C1283-D2F2-417E-8B78-F73ABEAB84FE},Y, , ,N,2019/09/10 08:57:22,2019/08/02 11:06:11,6.54227522848669,0.196944405297741
360,C&L,Pulled from EGP REST Service,N,Mixed Methods,2019/07/11 05:05:31,2019-ID1BN-000036,2019,Bannock County Assist 1,IDIFD,2019/07/10 13:01:41,1.07955065, ,MDC3, ,ID1BN,ID, ,000036,{DF111662-E508-48F5-A866-5E0ACBCAB2F1},N, , ,N,2019/09/09 12:29:19,2019/07/11 13:43:29,0.00334543435693568,4.820078209682e-07
361,BLM,Pulled from EGP REST Service,N,Image Interpretation,2019/06/24 10:05:59,2019-AKMID-000300,2019,Little Delta,AKFWQ,2019/06/24 15:35:57,24.70399869, ,MBK6, ,AKMID,AK, ,000300,{D037CD04-1C32-4444-AAA6-D6F8290CA53E},N, , ,Y,2019/08/05 12:26:30,2019/06/24 15:06:01,0.0278648314952701,1.82559876986286e-05
362,BLM,"Pulled from EGP REST Service; ESTIMATED: Fire extent estimated using VIIRS Fire RGB imagery",N,Image Interpretation,2019/07/08 05:05:41,2019-AKUYD-000349,2019,Chandalar River,AKYFR,2019/07/07 19:55:35,4592.23793935, ,MBZ7, ,AKUYD,AK, ,000349,{CAB3AF78-95A9-4C87-AB19-F24EE27200D7},N, , ,N,2019/09/10 09:15:10,2019/07/08 10:52:28,0.458254472987096,0.00381769192152098
363,USFS, ,N,Mixed Methods,2019/06/24 00:00:00,2019-AZTNF-000579,2019,Woodbury,AZTNF,2019/06/23 22:50:00,96383.2285349, ,L951, ,AZTNF,AZ,6382,000579,{852CA751-B8AB-4D83-9B1D-8D4C4924472B},N, , ,N,2019/06/24 15:14:05,2019/06/24 15:14:05,3.13231215390717,0.0378415725457404
364,USFS, ,N,Infrared Image,2019/06/24 00:00:00,2019-AZTNF-000579,2019,Woodbury,AZTNF,2019/06/23 22:47:59,112898.797415, ,L951, ,AZTNF,AZ,6382,000579,{852CA751-B8AB-4D83-9B1D-8D4C4924472B},N, , ,N,2019/06/24 15:14:05,2019/06/24 15:14:05,3.12557169818282,0.0443647226701899
365,USFS, ,N,Infrared Image,2019/06/24 00:00:00,2019-AZTNF-000579,2019,Woodbury,AZTNF,2019/06/22 23:12:00,96307.0437373, ,L951, ,AZTNF,AZ,6382,000579,{852CA751-B8AB-4D83-9B1D-8D4C4924472B},N, , ,N,2019/06/24 15:14:05,2019/06/24 15:14:05,3.13158760429732,0.0378416074708557
366,USFS,WFDSS,N,Mixed Methods,2019/06/18 00:00:00,2019-CAINF-000903,2019,JORDAN,CAINF,2019/06/17 17:00:00,590.9287048, ,L973, ,CAINF,CA,6384,000903,{92B298F6-8D26-4A12-A53B-B2BAF83A5821},N, , ,N,2019/06/19 11:26:59,2019/06/18 10:14:38,0.11213988742349,0.000239691999805047
